fecha,NMT,laeq
2015-02-27,86,56.45
2015-02-28,1,68.175
2015-02-28,2,69.525
2015-02-28,3,61.15
2015-02-28,4,65.425
2015-02-28,5,60.825
2015-02-28,6,69.275
2015-02-28,8,67.15
2015-02-28,10,64.75
2015-02-28,11,67.825
2015-02-28,12,63.425
2015-02-28,13,58.275
2015-02-28,14,64.675
2015-02-28,16,60.0
2015-02-28,17,56.7
2015-02-28,18,54.95
2015-02-28,19,60.275
2015-02-28,20,61.525
2015-02-28,24,47.25
2015-02-28,25,63.75
2015-02-28,26,61.175
2015-02-28,27,60.0
2015-02-28,28,64.525
2015-02-28,29,52.5
2015-02-28,30,57.475
2015-02-28,31,61.15
2015-02-28,47,52.775
2015-02-28,48,61.575
2015-02-28,50,64.7
2015-02-28,54,60.25
2015-02-28,55,54.05
2015-02-28,86,55.975
2015-03-01,1,68.325
2015-03-01,2,68.5
2015-03-01,3,60.05
2015-03-01,4,64.625
2015-03-01,5,60.93333333333334
2015-03-01,6,69.7
2015-03-01,8,66.76666666666667
2015-03-01,10,63.4
2015-03-01,11,68.16666666666667
2015-03-01,12,64.33333333333333
2015-03-01,13,56.6
2015-03-01,14,64.43333333333334
2015-03-01,16,60.1
2015-03-01,17,59.4
2015-03-01,18,56.800000000000004
2015-03-01,19,59.800000000000004
2015-03-01,20,60.93333333333334
2015-03-01,24,49.199999999999996
2015-03-01,25,63.56666666666666
2015-03-01,26,61.26666666666667
2015-03-01,27,59.23333333333333
2015-03-01,28,65.43333333333334
2015-03-01,29,54.166666666666664
2015-03-01,30,60.93333333333334
2015-03-01,31,61.833333333333336
2015-03-01,47,53.23333333333333
2015-03-01,48,61.9
2015-03-01,50,65.53333333333335
2015-03-01,54,59.9
2015-03-01,55,53.53333333333333
2015-03-01,86,56.46666666666667
2015-03-02,1,68.125
2015-03-02,2,68.65
2015-03-02,3,61.3
2015-03-02,4,64.875
2015-03-02,5,60.55
2015-03-02,6,69.65
2015-03-02,8,67.1
2015-03-02,10,64.25
2015-03-02,11,68.05
2015-03-02,12,63.05
2015-03-02,13,57.525
2015-03-02,14,64.125
2015-03-02,16,60.475
2015-03-02,17,56.7
2015-03-02,18,53.575
2015-03-02,19,60.625
2015-03-02,20,61.25
2015-03-02,24,42.85
2015-03-02,25,63.8
2015-03-02,26,61.7
2015-03-02,27,59.125
2015-03-02,28,65.35
2015-03-02,29,53.05
2015-03-02,30,58.75
2015-03-02,31,60.375
2015-03-02,47,52.75
2015-03-02,48,61.699999999999996
2015-03-02,50,65.375
2015-03-02,54,59.825
2015-03-02,55,54.3
2015-03-02,86,56.175
2015-03-03,1,67.7
2015-03-03,2,68.65
2015-03-03,3,59.375
2015-03-03,4,64.375
2015-03-03,5,60.425
2015-03-03,6,69.5
2015-03-03,8,67.825
2015-03-03,10,64.35
2015-03-03,11,67.75
2015-03-03,12,63.975
2015-03-03,13,55.7
2015-03-03,14,64.75
2015-03-03,16,60.300000000000004
2015-03-03,17,56.525
2015-03-03,18,56.675
2015-03-03,19,60.825
2015-03-03,20,61.125
2015-03-03,24,43.8
2015-03-03,25,64.175
2015-03-03,26,61.85
2015-03-03,27,59.475
2015-03-03,28,65.125
2015-03-03,29,53.85
2015-03-03,30,58.425
2015-03-03,31,60.425
2015-03-03,47,55.5
2015-03-03,48,61.8
2015-03-03,50,64.05
2015-03-03,54,60.125
2015-03-03,55,54.35
2015-03-03,86,56.9
2015-03-04,1,67.9
2015-03-04,2,68.55
2015-03-04,3,59.1
2015-03-04,4,64.325
2015-03-04,5,60.6
2015-03-04,6,69.67500000000001
2015-03-04,8,66.725
2015-03-04,10,63.65
2015-03-04,11,67.75
2015-03-04,12,63.125
2015-03-04,13,56.525
2015-03-04,14,64.25
2015-03-04,16,60.325
2015-03-04,17,55.375
2015-03-04,18,53.775
2015-03-04,19,60.625
2015-03-04,20,61.45
2015-03-04,24,44.9
2015-03-04,25,64.5
2015-03-04,26,62.15
2015-03-04,27,60.775
2015-03-04,28,65.2
2015-03-04,29,53.075
2015-03-04,30,58.65
2015-03-04,31,60.775000000000006
2015-03-04,47,54.45
2015-03-04,48,61.55
2015-03-04,50,64.775
2015-03-04,54,60.4
2015-03-04,55,55.75
2015-03-04,86,55.975
2015-03-05,1,67.95
2015-03-05,2,68.625
2015-03-05,3,58.625
2015-03-05,4,63.85
2015-03-05,5,60.675
2015-03-05,6,69.625
2015-03-05,8,66.725
2015-03-05,10,63.875
2015-03-05,11,67.75
2015-03-05,12,62.575
2015-03-05,13,55.95
2015-03-05,14,64.325
2015-03-05,16,60.125
2015-03-05,17,54.825
2015-03-05,18,55.25
2015-03-05,19,60.3
2015-03-05,20,61.0
2015-03-05,24,44.625
2015-03-05,25,64.4
2015-03-05,26,61.95
2015-03-05,27,61.05
2015-03-05,28,65.125
2015-03-05,29,53.075
2015-03-05,30,58.7
2015-03-05,31,60.825
2015-03-05,47,57.25
2015-03-05,48,61.1
2015-03-05,50,64.425
2015-03-05,54,60.125
2015-03-05,55,55.125
2015-03-05,86,55.55
2015-03-06,1,67.94999999999999
2015-03-06,2,69.375
2015-03-06,3,59.675
2015-03-06,4,64.775
2015-03-06,5,61.075
2015-03-06,6,69.425
2015-03-06,8,66.85
2015-03-06,10,64.775
2015-03-06,11,67.85
2015-03-06,12,62.825
2015-03-06,13,56.05
2015-03-06,14,64.725
2015-03-06,16,59.775
2015-03-06,17,54.35
2015-03-06,18,54.775
2015-03-06,19,60.975
2015-03-06,20,61.875
2015-03-06,24,43.825
2015-03-06,25,64.0
2015-03-06,26,62.025
2015-03-06,27,60.55
2015-03-06,28,65.225
2015-03-06,29,53.475
2015-03-06,30,58.525
2015-03-06,31,61.099999999999994
2015-03-06,47,55.375
2015-03-06,48,61.175
2015-03-06,50,64.75
2015-03-06,54,60.325
2015-03-06,55,54.875
2015-03-06,86,56.575
2015-03-07,1,67.775
2015-03-07,2,68.95
2015-03-07,3,60.275
2015-03-07,4,65.075
2015-03-07,5,60.7
2015-03-07,6,69.05
2015-03-07,8,66.675
2015-03-07,10,63.4
2015-03-07,11,67.2
2015-03-07,12,63.2
2015-03-07,13,56.075
2015-03-07,14,63.525000000000006
2015-03-07,16,59.225
2015-03-07,17,59.025
2015-03-07,18,55.325
2015-03-07,19,61.075
2015-03-07,20,60.475
2015-03-07,24,49.975
2015-03-07,25,63.375
2015-03-07,26,60.85
2015-03-07,27,62.0
2015-03-07,28,64.125
2015-03-07,29,52.5
2015-03-07,30,57.725
2015-03-07,31,60.5
2015-03-07,47,51.6
2015-03-07,48,60.875
2015-03-07,50,63.675000000000004
2015-03-07,54,59.975
2015-03-07,55,53.85
2015-03-07,86,55.375
2015-03-08,1,67.075
2015-03-08,2,68.75
2015-03-08,3,59.575
2015-03-08,4,64.825
2015-03-08,5,59.65
2015-03-08,6,68.225
2015-03-08,8,66.225
2015-03-08,10,63.05
2015-03-08,11,66.425
2015-03-08,12,63.075
2015-03-08,13,54.775
2015-03-08,14,62.8
2015-03-08,16,58.4
2015-03-08,17,56.85
2015-03-08,18,55.45
2015-03-08,19,60.699999999999996
2015-03-08,20,59.6
2015-03-08,24,48.425
2015-03-08,25,62.675
2015-03-08,26,60.075
2015-03-08,27,60.0
2015-03-08,28,63.4
2015-03-08,29,52.525
2015-03-08,30,57.675
2015-03-08,31,59.5
2015-03-08,47,54.025
2015-03-08,48,59.925
2015-03-08,50,63.575
2015-03-08,54,58.95
2015-03-08,55,53.9
2015-03-08,86,53.9
2015-03-09,1,67.3
2015-03-09,2,68.15
2015-03-09,3,60.6
2015-03-09,4,63.75
2015-03-09,5,60.15
2015-03-09,6,68.44999999999999
2015-03-09,8,66.425
2015-03-09,10,63.075
2015-03-09,11,67.25
2015-03-09,12,63.55
2015-03-09,13,56.5
2015-03-09,14,63.725
2015-03-09,16,59.475
2015-03-09,17,55.225
2015-03-09,18,53.9
2015-03-09,19,60.825
2015-03-09,20,60.275
2015-03-09,24,44.575
2015-03-09,25,63.425
2015-03-09,26,61.525
2015-03-09,27,60.1
2015-03-09,28,65.25
2015-03-09,29,52.625
2015-03-09,30,58.025
2015-03-09,31,60.35
2015-03-09,47,56.5
2015-03-09,48,60.5
2015-03-09,50,64.25
2015-03-09,54,59.675
2015-03-09,55,55.325
2015-03-09,86,55.45
2015-03-10,1,67.32499999999999
2015-03-10,2,68.65
2015-03-10,3,59.875
2015-03-10,4,63.9
2015-03-10,5,60.5
2015-03-10,6,69.0
2015-03-10,8,66.2
2015-03-10,10,63.375
2015-03-10,11,67.25
2015-03-10,12,62.725
2015-03-10,13,55.825
2015-03-10,14,64.125
2015-03-10,16,59.5
2015-03-10,17,56.55
2015-03-10,18,54.275
2015-03-10,19,60.55
2015-03-10,20,60.475
2015-03-10,24,44.95
2015-03-10,25,63.625
2015-03-10,26,62.45
2015-03-10,27,60.65
2015-03-10,28,64.975
2015-03-10,29,53.0
2015-03-10,30,58.775
2015-03-10,31,59.95
2015-03-10,47,54.725
2015-03-10,48,60.9
2015-03-10,50,64.625
2015-03-10,54,59.9
2015-03-10,55,55.5
2015-03-10,86,55.475
2015-03-11,1,67.575
2015-03-11,2,68.475
2015-03-11,3,60.575
2015-03-11,4,64.225
2015-03-11,5,60.675
2015-03-11,6,69.075
2015-03-11,8,66.7
2015-03-11,10,63.7
2015-03-11,11,67.35
2015-03-11,12,63.375
2015-03-11,13,56.125
2015-03-11,14,64.6
2015-03-11,16,59.65
2015-03-11,17,57.75
2015-03-11,18,55.025
2015-03-11,19,60.25
2015-03-11,20,60.75
2015-03-11,24,44.7
2015-03-11,25,63.875
2015-03-11,26,61.675
2015-03-11,27,60.425
2015-03-11,28,64.975
2015-03-11,29,53.15
2015-03-11,30,58.825
2015-03-11,31,60.425
2015-03-11,47,55.325
2015-03-11,48,61.275
2015-03-11,50,65.125
2015-03-11,54,60.425
2015-03-11,55,55.3
2015-03-11,86,56.1
2015-03-12,1,67.64999999999999
2015-03-12,2,68.8
2015-03-12,3,60.475
2015-03-12,4,64.525
2015-03-12,5,60.85
2015-03-12,6,69.32499999999999
2015-03-12,8,66.95
2015-03-12,10,64.0
2015-03-12,11,67.8
2015-03-12,12,63.325
2015-03-12,13,56.025
2015-03-12,14,64.975
2015-03-12,16,60.05
2015-03-12,17,57.225
2015-03-12,18,54.45
2015-03-12,19,60.65
2015-03-12,20,60.85
2015-03-12,24,44.1
2015-03-12,25,63.75
2015-03-12,26,61.65
2015-03-12,27,60.225
2015-03-12,28,65.125
2015-03-12,29,55.15
2015-03-12,30,58.775
2015-03-12,31,60.05
2015-03-12,47,56.3
2015-03-12,48,61.5
2015-03-12,50,65.025
2015-03-12,54,60.150000000000006
2015-03-12,55,54.575
2015-03-12,86,56.1
2015-03-13,1,68.275
2015-03-13,2,69.075
2015-03-13,3,61.0
2015-03-13,4,65.25
2015-03-13,5,61.4
2015-03-13,6,69.825
2015-03-13,8,67.125
2015-03-13,10,63.85
2015-03-13,11,67.875
2015-03-13,12,63.5
2015-03-13,13,56.3
2015-03-13,14,64.25
2015-03-13,16,60.325
2015-03-13,17,56.099999999999994
2015-03-13,18,56.375
2015-03-13,19,61.675
2015-03-13,20,61.45
2015-03-13,24,44.025000000000006
2015-03-13,25,64.675
2015-03-13,26,62.175
2015-03-13,27,64.65
2015-03-13,28,65.5
2015-03-13,29,55.075
2015-03-13,30,59.25
2015-03-13,31,61.675
2015-03-13,47,55.225
2015-03-13,48,61.7
2015-03-13,50,64.65
2015-03-13,54,60.5
2015-03-13,55,56.6
2015-03-13,86,56.4
2015-03-14,1,67.8
2015-03-14,2,69.0
2015-03-14,3,61.5
2015-03-14,4,64.775
2015-03-14,5,60.375
2015-03-14,6,69.325
2015-03-14,8,66.35
2015-03-14,10,63.55
2015-03-14,11,67.4
2015-03-14,12,63.65
2015-03-14,13,58.6
2015-03-14,14,63.55
2015-03-14,16,59.1
2015-03-14,17,56.5
2015-03-14,18,55.675
2015-03-14,19,60.1
2015-03-14,20,60.475
2015-03-14,24,47.175
2015-03-14,25,63.675
2015-03-14,26,61.074999999999996
2015-03-14,27,59.475
2015-03-14,28,64.275
2015-03-14,29,52.650000000000006
2015-03-14,30,57.675
2015-03-14,31,60.825
2015-03-14,47,56.7
2015-03-14,48,60.9
2015-03-14,50,64.425
2015-03-14,54,59.525
2015-03-14,55,54.9
2015-03-14,86,54.975
2015-03-15,1,68.175
2015-03-15,2,68.75
2015-03-15,3,59.475
2015-03-15,4,64.425
2015-03-15,5,60.475
2015-03-15,6,69.125
2015-03-15,8,66.525
2015-03-15,10,64.425
2015-03-15,11,67.475
2015-03-15,12,62.975
2015-03-15,13,54.375
2015-03-15,14,63.324999999999996
2015-03-15,16,58.8
2015-03-15,17,55.8
2015-03-15,18,54.0
2015-03-15,19,59.575
2015-03-15,20,60.375
2015-03-15,24,46.9
2015-03-15,25,63.125
2015-03-15,26,60.625
2015-03-15,27,59.125
2015-03-15,28,64.125
2015-03-15,29,51.925
2015-03-15,30,55.8
2015-03-15,31,60.65
2015-03-15,47,53.8
2015-03-15,48,60.75
2015-03-15,50,63.95
2015-03-15,54,58.95
2015-03-15,55,53.824999999999996
2015-03-15,86,54.1
2015-03-16,1,67.825
2015-03-16,2,68.80000000000001
2015-03-16,3,59.55
2015-03-16,4,63.95
2015-03-16,5,61.175000000000004
2015-03-16,6,69.375
2015-03-16,8,66.7
2015-03-16,10,64.2
2015-03-16,11,67.5
2015-03-16,12,62.925
2015-03-16,13,55.9
2015-03-16,14,63.75
2015-03-16,16,60.2
2015-03-16,17,56.7
2015-03-16,18,54.75
2015-03-16,19,60.625
2015-03-16,20,60.5
2015-03-16,24,46.0
2015-03-16,25,64.15
2015-03-16,26,61.975
2015-03-16,27,60.349999999999994
2015-03-16,28,65.7
2015-03-16,29,55.1
2015-03-16,30,58.225
2015-03-16,31,60.275
2015-03-16,47,52.8
2015-03-16,48,61.275
2015-03-16,50,64.25
2015-03-16,54,59.75
2015-03-16,55,54.975
2015-03-16,86,55.7
2015-03-17,1,67.55
2015-03-17,2,68.875
2015-03-17,3,59.75
2015-03-17,4,64.125
2015-03-17,5,60.675
2015-03-17,6,69.5
2015-03-17,8,66.5
2015-03-17,10,63.65
2015-03-17,11,67.6
2015-03-17,12,63.2
2015-03-17,13,56.525
2015-03-17,14,64.125
2015-03-17,16,60.225
2015-03-17,17,54.9
2015-03-17,18,54.5
2015-03-17,19,61.275
2015-03-17,20,60.575
2015-03-17,24,46.325
2015-03-17,25,64.525
2015-03-17,26,62.275
2015-03-17,27,60.55
2015-03-17,28,65.075
2015-03-17,29,52.9
2015-03-17,30,58.8
2015-03-17,31,60.8
2015-03-17,47,53.5
2015-03-17,48,61.2
2015-03-17,50,64.60000000000001
2015-03-17,54,59.8
2015-03-17,55,55.125
2015-03-17,86,55.275
2015-03-18,1,68.925
2015-03-18,2,69.5
2015-03-18,3,60.775
2015-03-18,4,65.025
2015-03-18,5,62.05
2015-03-18,6,70.625
2015-03-18,8,67.975
2015-03-18,10,65.75
2015-03-18,11,68.875
2015-03-18,12,63.75
2015-03-18,13,56.625
2015-03-18,14,64.775
2015-03-18,16,61.525
2015-03-18,17,55.224999999999994
2015-03-18,18,54.8
2015-03-18,19,61.375
2015-03-18,20,61.65
2015-03-18,24,45.95
2015-03-18,25,67.625
2015-03-18,26,63.325
2015-03-18,27,61.599999999999994
2015-03-18,28,66.45
2015-03-18,29,55.175
2015-03-18,30,59.9
2015-03-18,31,62.95
2015-03-18,47,53.7
2015-03-18,48,62.525000000000006
2015-03-18,50,66.0
2015-03-18,54,61.724999999999994
2015-03-18,55,56.45
2015-03-18,86,56.9
2015-03-19,1,68.525
2015-03-19,2,68.825
2015-03-19,3,61.925000000000004
2015-03-19,4,64.3
2015-03-19,5,60.35
2015-03-19,6,69.725
2015-03-19,8,67.0
2015-03-19,10,63.7
2015-03-19,11,68.2
2015-03-19,12,63.0
2015-03-19,13,56.325
2015-03-19,14,64.025
2015-03-19,16,60.5
2015-03-19,17,54.5
2015-03-19,18,54.9
2015-03-19,19,60.0
2015-03-19,20,60.625
2015-03-19,24,46.575
2015-03-19,25,66.42500000000001
2015-03-19,26,61.95
2015-03-19,27,60.925
2015-03-19,28,64.9
2015-03-19,29,54.375
2015-03-19,30,56.325
2015-03-19,31,61.675
2015-03-19,47,53.725
2015-03-19,48,62.175000000000004
2015-03-19,50,64.625
2015-03-19,54,60.35
2015-03-19,55,54.925
2015-03-19,86,55.5
2015-03-20,1,69.0
2015-03-20,2,69.325
2015-03-20,3,60.55
2015-03-20,4,65.4
2015-03-20,5,61.925
2015-03-20,6,70.275
2015-03-20,8,67.575
2015-03-20,10,64.175
2015-03-20,11,68.375
2015-03-20,12,64.475
2015-03-20,13,57.375
2015-03-20,14,65.075
2015-03-20,16,61.525
2015-03-20,17,56.525
2015-03-20,18,55.675
2015-03-20,19,61.224999999999994
2015-03-20,20,61.65
2015-03-20,24,49.475
2015-03-20,25,66.725
2015-03-20,26,62.875
2015-03-20,27,61.925
2015-03-20,28,66.175
2015-03-20,29,54.775
2015-03-20,30,59.6
2015-03-20,31,62.6
2015-03-20,47,56.375
2015-03-20,48,62.75
2015-03-20,50,65.775
2015-03-20,54,61.89999999999999
2015-03-20,55,56.65
2015-03-20,86,57.175
2015-03-21,1,71.875
2015-03-21,2,70.725
2015-03-21,3,62.775
2015-03-21,4,65.15
2015-03-21,5,61.825
2015-03-21,6,70.2
2015-03-21,8,67.85
2015-03-21,10,64.925
2015-03-21,11,69.05
2015-03-21,12,64.225
2015-03-21,13,56.725
2015-03-21,14,64.55
2015-03-21,16,61.075
2015-03-21,17,56.375
2015-03-21,18,56.175
2015-03-21,19,60.725
2015-03-21,20,61.325
2015-03-21,24,46.975
2015-03-21,25,67.425
2015-03-21,26,62.0
2015-03-21,27,60.425
2015-03-21,28,65.1
2015-03-21,29,54.725
2015-03-21,30,58.8
2015-03-21,31,63.225
2015-03-21,47,52.15
2015-03-21,48,62.775
2015-03-21,50,66.2
2015-03-21,54,61.2
2015-03-21,55,54.375
2015-03-21,86,56.275
2015-03-22,1,72.475
2015-03-22,2,68.85
2015-03-22,3,60.225
2015-03-22,4,64.525
2015-03-22,5,60.6
2015-03-22,6,69.25
2015-03-22,8,67.375
2015-03-22,10,62.95
2015-03-22,11,67.95
2015-03-22,12,62.5
2015-03-22,13,55.45
2015-03-22,14,63.675
2015-03-22,16,60.125
2015-03-22,17,54.025
2015-03-22,18,55.8
2015-03-22,19,59.55
2015-03-22,20,61.075
2015-03-22,24,45.95
2015-03-22,25,66.825
2015-03-22,26,61.475
2015-03-22,27,59.925
2015-03-22,28,64.5
2015-03-22,29,53.275000000000006
2015-03-22,30,58.15
2015-03-22,31,61.05
2015-03-22,47,55.974999999999994
2015-03-22,48,61.775
2015-03-22,50,65.05
2015-03-22,54,60.725
2015-03-22,55,53.5
2015-03-22,86,54.6
2015-03-23,1,70.15
2015-03-23,2,70.775
2015-03-23,3,60.15
2015-03-23,4,65.35
2015-03-23,5,62.5
2015-03-23,6,71.5
2015-03-23,8,69.125
2015-03-23,10,65.725
2015-03-23,11,69.85
2015-03-23,12,63.975
2015-03-23,13,57.7
2015-03-23,14,65.575
2015-03-23,16,63.05
2015-03-23,17,56.35
2015-03-23,18,56.575
2015-03-23,19,61.825
2015-03-23,20,63.225
2015-03-23,24,45.275
2015-03-23,25,69.5
2015-03-23,26,63.775
2015-03-23,27,61.525
2015-03-23,28,67.525
2015-03-23,29,57.375
2015-03-23,30,62.225
2015-03-23,31,64.0
2015-03-23,47,52.8
2015-03-23,48,64.275
2015-03-23,50,67.8
2015-03-23,54,62.875
2015-03-23,55,56.275
2015-03-23,86,58.15
2015-03-24,1,69.05
2015-03-24,2,68.925
2015-03-24,3,60.45
2015-03-24,4,65.05
2015-03-24,5,61.65
2015-03-24,6,70.44999999999999
2015-03-24,8,67.725
2015-03-24,10,64.325
2015-03-24,11,68.375
2015-03-24,12,63.725
2015-03-24,13,56.975
2015-03-24,14,64.625
2015-03-24,16,62.425
2015-03-24,17,56.95
2015-03-24,18,56.1
2015-03-24,19,61.0
2015-03-24,20,61.725
2015-03-24,24,46.8
2015-03-24,25,66.975
2015-03-24,26,63.1
2015-03-24,27,61.675
2015-03-24,28,65.825
2015-03-24,29,54.525
2015-03-24,30,60.575
2015-03-24,31,61.75
2015-03-24,47,55.175
2015-03-24,48,63.275000000000006
2015-03-24,50,66.0
2015-03-24,54,61.224999999999994
2015-03-24,55,55.95
2015-03-24,86,57.05
2015-03-25,1,68.35
2015-03-25,2,68.725
2015-03-25,3,59.45
2015-03-25,4,64.875
2015-03-25,5,61.7
2015-03-25,6,70.225
2015-03-25,8,67.625
2015-03-25,10,64.15
2015-03-25,11,67.9
2015-03-25,12,63.45
2015-03-25,13,57.45
2015-03-25,14,64.0
2015-03-25,16,61.525
2015-03-25,17,55.724999999999994
2015-03-25,18,55.925
2015-03-25,19,60.85
2015-03-25,20,61.8
2015-03-25,24,49.45
2015-03-25,25,65.35
2015-03-25,26,62.575
2015-03-25,27,61.3
2015-03-25,28,65.625
2015-03-25,29,55.425
2015-03-25,30,61.35
2015-03-25,31,61.85
2015-03-25,47,53.550000000000004
2015-03-25,48,62.0
2015-03-25,50,65.6
2015-03-25,54,61.025
2015-03-25,55,56.875
2015-03-25,86,56.075
2015-03-26,1,68.17500000000001
2015-03-26,2,69.1
2015-03-26,3,60.65
2015-03-26,4,65.075
2015-03-26,5,61.224999999999994
2015-03-26,6,69.94999999999999
2015-03-26,8,67.675
2015-03-26,10,64.775
2015-03-26,11,68.05
2015-03-26,12,64.025
2015-03-26,13,57.25
2015-03-26,14,64.825
2015-03-26,16,61.375
2015-03-26,17,55.825
2015-03-26,18,56.349999999999994
2015-03-26,19,61.375
2015-03-26,20,61.65
2015-03-26,24,47.075
2015-03-26,25,64.05
2015-03-26,26,62.125
2015-03-26,27,60.325
2015-03-26,28,65.75
2015-03-26,29,53.225
2015-03-26,30,60.25
2015-03-26,31,61.15
2015-03-26,47,55.7
2015-03-26,48,62.35
2015-03-26,50,65.075
2015-03-26,54,60.525
2015-03-26,55,55.8
2015-03-26,86,56.375
2015-03-27,1,68.925
2015-03-27,2,69.25
2015-03-27,3,60.95
2015-03-27,4,66.0
2015-03-27,5,61.225
2015-03-27,6,70.225
2015-03-27,8,67.65
2015-03-27,10,64.35
2015-03-27,11,68.05
2015-03-27,12,63.825
2015-03-27,13,56.325
2015-03-27,14,64.925
2015-03-27,16,60.825
2015-03-27,17,56.65
2015-03-27,18,56.3
2015-03-27,19,61.675
2015-03-27,20,61.7
2015-03-27,24,47.425
2015-03-27,25,64.65
2015-03-27,26,62.075
2015-03-27,27,60.475
2015-03-27,28,65.625
2015-03-27,29,54.1
2015-03-27,30,59.725
2015-03-27,31,61.025
2015-03-27,47,54.45
2015-03-27,48,62.275
2015-03-27,50,64.75
2015-03-27,54,60.45
2015-03-27,55,55.75
2015-03-27,86,56.05
2015-03-28,1,67.825
2015-03-28,2,69.225
2015-03-28,3,60.7
2015-03-28,4,65.1
2015-03-28,5,60.35
2015-03-28,6,68.925
2015-03-28,8,67.05
2015-03-28,10,63.25
2015-03-28,11,66.75
2015-03-28,12,64.625
2015-03-28,13,56.45
2015-03-28,14,64.65
2015-03-28,16,59.55
2015-03-28,17,56.975
2015-03-28,18,57.1
2015-03-28,19,60.875
2015-03-28,20,60.625
2015-03-28,24,49.45
2015-03-28,25,63.625
2015-03-28,26,60.825
2015-03-28,27,65.825
2015-03-28,28,63.6
2015-03-28,29,51.25
2015-03-28,30,58.35
2015-03-28,31,60.3
2015-03-28,47,54.5
2015-03-28,48,61.2
2015-03-28,50,63.475
2015-03-28,54,59.825
2015-03-28,55,53.625
2015-03-28,86,54.7
2015-03-29,1,67.23333333333333
2015-03-29,2,68.23333333333333
2015-03-29,3,59.8
2015-03-29,4,64.2
2015-03-29,5,57.85
2015-03-29,6,68.39999999999999
2015-03-29,8,66.0
2015-03-29,10,62.349999999999994
2015-03-29,11,65.75
2015-03-29,12,64.025
2015-03-29,13,56.075
2015-03-29,14,63.474999999999994
2015-03-29,16,58.6
2015-03-29,17,57.575
2015-03-29,18,56.6
2015-03-29,19,59.9
2015-03-29,20,60.225
2015-03-29,24,49.85
2015-03-29,25,63.86666666666667
2015-03-29,26,61.23333333333333
2015-03-29,27,58.575
2015-03-29,28,61.825
2015-03-29,30,56.5
2015-03-29,31,59.25
2015-03-29,47,52.55
2015-03-29,48,60.375
2015-03-29,50,63.866666666666674
2015-03-29,54,59.55
2015-03-29,55,53.65
2015-03-29,86,54.725
2015-03-30,1,67.3
2015-03-30,2,68.275
2015-03-30,3,61.0
2015-03-30,4,64.3
2015-03-30,5,60.925
2015-03-30,6,68.5
2015-03-30,8,66.35
2015-03-30,10,62.55
2015-03-30,11,66.9
2015-03-30,12,62.375
2015-03-30,13,57.125
2015-03-30,14,64.3
2015-03-30,16,59.85
2015-03-30,17,56.9
2015-03-30,18,57.15
2015-03-30,19,60.425
2015-03-30,20,60.725
2015-03-30,24,47.1
2015-03-30,25,63.775000000000006
2015-03-30,26,61.525
2015-03-30,27,55.9
2015-03-30,28,59.95
2015-03-30,30,57.775
2015-03-30,31,59.8
2015-03-30,47,56.925
2015-03-30,48,61.3
2015-03-30,50,64.6
2015-03-30,54,59.65
2015-03-30,55,55.3
2015-03-30,86,55.05
2015-03-31,1,66.975
2015-03-31,2,68.15
2015-03-31,3,60.525
2015-03-31,4,63.975
2015-03-31,5,60.325
2015-03-31,6,68.2
2015-03-31,8,66.30000000000001
2015-03-31,10,63.325
2015-03-31,11,66.95
2015-03-31,12,64.0
2015-03-31,13,56.725
2015-03-31,14,64.0
2015-03-31,16,59.925
2015-03-31,17,59.1
2015-03-31,18,57.225
2015-03-31,19,60.125
2015-03-31,20,60.35
2015-03-31,24,47.725
2015-03-31,25,63.825
2015-03-31,26,61.1
2015-03-31,28,55.675
2015-03-31,30,58.025000000000006
2015-03-31,31,59.625
2015-03-31,47,55.775
2015-03-31,48,60.525
2015-03-31,50,63.925
2015-03-31,54,59.725
2015-03-31,55,55.3
2015-03-31,86,55.125
2015-04-01,1,67.475
2015-04-01,2,68.55
2015-04-01,3,60.975
2015-04-01,4,64.575
2015-04-01,5,61.325
2015-04-01,6,68.525
2015-04-01,8,66.2
2015-04-01,10,62.625
2015-04-01,11,66.7
2015-04-01,12,63.625
2015-04-01,13,55.75
2015-04-01,14,64.15
