secciones,periodo,municipio_codigo,municipio_nombre,renta_media
2802201010 Boadilla del Monte sección 01010,2019,28022,Boadilla del Monte,35.333333333333336
2802201010 Boadilla del Monte sección 01010,2020,28022,Boadilla del Monte,49.8
2802201012 Boadilla del Monte sección 01012,2020,28022,Boadilla del Monte,34.0
2802201012 Boadilla del Monte sección 01012,2021,28022,Boadilla del Monte,5.0
2802201012 Boadilla del Monte sección 01012,2022,28022,Boadilla del Monte,25.0
2802201012 Boadilla del Monte sección 01012,2023,28022,Boadilla del Monte,34.5
2802201013 Boadilla del Monte sección 01013,2015,28022,Boadilla del Monte,52.3
2802201013 Boadilla del Monte sección 01013,2016,28022,Boadilla del Monte,20.857142857142858
2802201013 Boadilla del Monte sección 01013,2017,28022,Boadilla del Monte,8.25
2802201013 Boadilla del Monte sección 01013,2018,28022,Boadilla del Monte,27.142857142857142
2802201013 Boadilla del Monte sección 01013,2019,28022,Boadilla del Monte,21.571428571428573
2802201013 Boadilla del Monte sección 01013,2020,28022,Boadilla del Monte,6.0
2802201013 Boadilla del Monte sección 01013,2021,28022,Boadilla del Monte,11.333333333333334
2802201013 Boadilla del Monte sección 01013,2022,28022,Boadilla del Monte,8.166666666666666
2802201013 Boadilla del Monte sección 01013,2023,28022,Boadilla del Monte,24.125
2802201018 Boadilla del Monte sección 01018,2015,28022,Boadilla del Monte,64.0
2802201018 Boadilla del Monte sección 01018,2016,28022,Boadilla del Monte,59.4
2802201019 Boadilla del Monte sección 01019,2021,28022,Boadilla del Monte,35.857142857142854
2802201019 Boadilla del Monte sección 01019,2022,28022,Boadilla del Monte,25.8
2802201019 Boadilla del Monte sección 01019,2023,28022,Boadilla del Monte,37.5
2802201020 Boadilla del Monte sección 01020,2015,28022,Boadilla del Monte,47.0
2802201020 Boadilla del Monte sección 01020,2016,28022,Boadilla del Monte,39.75
2802201020 Boadilla del Monte sección 01020,2018,28022,Boadilla del Monte,56.6
2802201020 Boadilla del Monte sección 01020,2019,28022,Boadilla del Monte,41.8
2802201020 Boadilla del Monte sección 01020,2020,28022,Boadilla del Monte,27.666666666666668
2802201020 Boadilla del Monte sección 01020,2021,28022,Boadilla del Monte,28.333333333333332
2802201020 Boadilla del Monte sección 01020,2022,28022,Boadilla del Monte,26.4
2802201020 Boadilla del Monte sección 01020,2023,28022,Boadilla del Monte,47.166666666666664
2802201023 Boadilla del Monte sección 01023,2016,28022,Boadilla del Monte,31.2
2802201025 Boadilla del Monte sección 01025,2018,28022,Boadilla del Monte,14.4
2802201025 Boadilla del Monte sección 01025,2019,28022,Boadilla del Monte,34.0
2802201025 Boadilla del Monte sección 01025,2020,28022,Boadilla del Monte,28.375
2802201025 Boadilla del Monte sección 01025,2021,28022,Boadilla del Monte,4.8
2802201025 Boadilla del Monte sección 01025,2022,28022,Boadilla del Monte,22.5
2802201025 Boadilla del Monte sección 01025,2023,28022,Boadilla del Monte,21.75
2802201027 Boadilla del Monte sección 01027,2019,28022,Boadilla del Monte,21.5
2802201027 Boadilla del Monte sección 01027,2020,28022,Boadilla del Monte,35.0
2802201027 Boadilla del Monte sección 01027,2021,28022,Boadilla del Monte,47.333333333333336
2802201028 Boadilla del Monte sección 01028,2022,28022,Boadilla del Monte,5.0
2802201028 Boadilla del Monte sección 01028,2023,28022,Boadilla del Monte,32.333333333333336
2802201029 Boadilla del Monte sección 01029,2021,28022,Boadilla del Monte,22.533333333333335
2802201029 Boadilla del Monte sección 01029,2022,28022,Boadilla del Monte,9.333333333333334
2802201029 Boadilla del Monte sección 01029,2023,28022,Boadilla del Monte,36.166666666666664
"2802301001 Boalo, El sección 01001",2020,28023,"Boalo, El",28.75
"2802301001 Boalo, El sección 01001",2021,28023,"Boalo, El",32.666666666666664
"2802301001 Boalo, El sección 01001",2022,28023,"Boalo, El",17.142857142857142
"2802301001 Boalo, El sección 01001",2023,28023,"Boalo, El",22.4
"2802301002 Boalo, El sección 01002",2015,28023,"Boalo, El",5.25
"2802301002 Boalo, El sección 01002",2016,28023,"Boalo, El",20.375
2802601004 Brunete sección 01004,2023,28026,Brunete,15.666666666666666
2802601005 Brunete sección 01005,2015,28026,Brunete,14.0
2802601005 Brunete sección 01005,2016,28026,Brunete,21.375
2802601005 Brunete sección 01005,2017,28026,Brunete,16.333333333333332
2802601005 Brunete sección 01005,2018,28026,Brunete,18.75
2802601005 Brunete sección 01005,2019,28026,Brunete,21.571428571428573
2802601005 Brunete sección 01005,2020,28026,Brunete,16.2
2802601005 Brunete sección 01005,2021,28026,Brunete,18.0
2802601005 Brunete sección 01005,2022,28026,Brunete,21.666666666666668
2802601005 Brunete sección 01005,2023,28026,Brunete,10.5
2802801001 Bustarviejo sección 01001,2019,28028,Bustarviejo,13.88888888888889
2802801001 Bustarviejo sección 01001,2020,28028,Bustarviejo,18.833333333333332
2802801001 Bustarviejo sección 01001,2021,28028,Bustarviejo,23.75
2802801001 Bustarviejo sección 01001,2022,28028,Bustarviejo,8.333333333333334
2802801001 Bustarviejo sección 01001,2023,28028,Bustarviejo,18.666666666666668
"2803001001 Cabrera, La sección 01001",2016,28030,"Cabrera, La",22.25
"2803001001 Cabrera, La sección 01001",2017,28030,"Cabrera, La",25.0
"2803001001 Cabrera, La sección 01001",2018,28030,"Cabrera, La",13.5
"2803001001 Cabrera, La sección 01001",2019,28030,"Cabrera, La",28.0
"2803001001 Cabrera, La sección 01001",2020,28030,"Cabrera, La",16.4
"2803001001 Cabrera, La sección 01001",2021,28030,"Cabrera, La",11.666666666666666
"2803001001 Cabrera, La sección 01001",2022,28030,"Cabrera, La",19.375
"2803001001 Cabrera, La sección 01001",2023,28030,"Cabrera, La",17.571428571428573
2803101001 Cadalso de los Vidrios sección 01001,2015,28031,Cadalso de los Vidrios,16.0
2803101001 Cadalso de los Vidrios sección 01001,2016,28031,Cadalso de los Vidrios,16.75
2803201001 Camarma de Esteruelas sección 01001,2015,28032,Camarma de Esteruelas,18.833333333333332
2803201001 Camarma de Esteruelas sección 01001,2016,28032,Camarma de Esteruelas,25.2
2803201001 Camarma de Esteruelas sección 01001,2017,28032,Camarma de Esteruelas,9.0
2803201001 Camarma de Esteruelas sección 01001,2018,28032,Camarma de Esteruelas,22.0
2803201001 Camarma de Esteruelas sección 01001,2019,28032,Camarma de Esteruelas,10.25
2803201001 Camarma de Esteruelas sección 01001,2020,28032,Camarma de Esteruelas,11.923076923076923
2803201001 Camarma de Esteruelas sección 01001,2021,28032,Camarma de Esteruelas,15.166666666666666
2803201001 Camarma de Esteruelas sección 01001,2022,28032,Camarma de Esteruelas,13.0
2803301002 Campo Real sección 01002,2018,28033,Campo Real,13.875
2803301002 Campo Real sección 01002,2019,28033,Campo Real,15.2
2803301002 Campo Real sección 01002,2020,28033,Campo Real,18.333333333333332
2803301002 Campo Real sección 01002,2021,28033,Campo Real,19.5
2803301002 Campo Real sección 01002,2022,28033,Campo Real,9.8
2803301002 Campo Real sección 01002,2023,28033,Campo Real,9.0
2803801001 Cercedilla sección 01001,2015,28038,Cercedilla,26.25
2803801001 Cercedilla sección 01001,2016,28038,Cercedilla,21.142857142857142
2803801001 Cercedilla sección 01001,2017,28038,Cercedilla,21.2
2803801001 Cercedilla sección 01001,2018,28038,Cercedilla,18.8
2804002001 Ciempozuelos sección 02001,2015,28040,Ciempozuelos,23.375
2804002001 Ciempozuelos sección 02001,2017,28040,Ciempozuelos,21.8
2804002001 Ciempozuelos sección 02001,2018,28040,Ciempozuelos,18.0
2804002001 Ciempozuelos sección 02001,2019,28040,Ciempozuelos,6.0
2804002001 Ciempozuelos sección 02001,2020,28040,Ciempozuelos,18.0
2804002001 Ciempozuelos sección 02001,2021,28040,Ciempozuelos,9.285714285714286
2804002001 Ciempozuelos sección 02001,2022,28040,Ciempozuelos,14.5
2804002001 Ciempozuelos sección 02001,2023,28040,Ciempozuelos,11.8
2804002003 Ciempozuelos sección 02003,2015,28040,Ciempozuelos,12.6
2804002003 Ciempozuelos sección 02003,2016,28040,Ciempozuelos,12.833333333333334
2804002003 Ciempozuelos sección 02003,2017,28040,Ciempozuelos,20.25
2804002003 Ciempozuelos sección 02003,2018,28040,Ciempozuelos,15.333333333333334
2804002003 Ciempozuelos sección 02003,2019,28040,Ciempozuelos,26.0
2804002003 Ciempozuelos sección 02003,2020,28040,Ciempozuelos,24.0
2804002003 Ciempozuelos sección 02003,2021,28040,Ciempozuelos,11.333333333333334
2804002003 Ciempozuelos sección 02003,2022,28040,Ciempozuelos,20.0
2804002003 Ciempozuelos sección 02003,2023,28040,Ciempozuelos,14.25
2804002004 Ciempozuelos sección 02004,2015,28040,Ciempozuelos,14.0
2804002004 Ciempozuelos sección 02004,2016,28040,Ciempozuelos,18.5
2804002004 Ciempozuelos sección 02004,2017,28040,Ciempozuelos,14.142857142857142
2804002004 Ciempozuelos sección 02004,2018,28040,Ciempozuelos,19.5
2804002004 Ciempozuelos sección 02004,2019,28040,Ciempozuelos,17.285714285714285
2804002004 Ciempozuelos sección 02004,2020,28040,Ciempozuelos,17.88888888888889
2804002004 Ciempozuelos sección 02004,2021,28040,Ciempozuelos,8.333333333333334
2804002004 Ciempozuelos sección 02004,2022,28040,Ciempozuelos,9.0
2804002004 Ciempozuelos sección 02004,2023,28040,Ciempozuelos,10.75
2804101002 Cobeña sección 01002,2015,28041,Cobeña,20.0
2804101002 Cobeña sección 01002,2016,28041,Cobeña,43.0
2804401002 Colmenarejo sección 01002,2015,28044,Colmenarejo,23.8
2804401002 Colmenarejo sección 01002,2016,28044,Colmenarejo,33.666666666666664
2804401002 Colmenarejo sección 01002,2017,28044,Colmenarejo,17.0
2804401002 Colmenarejo sección 01002,2018,28044,Colmenarejo,16.5
2804401002 Colmenarejo sección 01002,2019,28044,Colmenarejo,18.857142857142858
2804401002 Colmenarejo sección 01002,2020,28044,Colmenarejo,19.0
2804401002 Colmenarejo sección 01002,2021,28044,Colmenarejo,21.2
2804401002 Colmenarejo sección 01002,2022,28044,Colmenarejo,19.285714285714285
2804401002 Colmenarejo sección 01002,2023,28044,Colmenarejo,19.25
2804501008 Colmenar Viejo sección 01008,2018,28045,Colmenar Viejo,19.833333333333332
2804501008 Colmenar Viejo sección 01008,2019,28045,Colmenar Viejo,44.0
2804501008 Colmenar Viejo sección 01008,2020,28045,Colmenar Viejo,26.285714285714285
2804501008 Colmenar Viejo sección 01008,2021,28045,Colmenar Viejo,30.0
2804501008 Colmenar Viejo sección 01008,2022,28045,Colmenar Viejo,15.272727272727273
2804501008 Colmenar Viejo sección 01008,2023,28045,Colmenar Viejo,20.0
2804501012 Colmenar Viejo sección 01012,2018,28045,Colmenar Viejo,4.666666666666667
2804501012 Colmenar Viejo sección 01012,2019,28045,Colmenar Viejo,29.666666666666668
2804501012 Colmenar Viejo sección 01012,2020,28045,Colmenar Viejo,22.5
2804501012 Colmenar Viejo sección 01012,2021,28045,Colmenar Viejo,29.4
2804501012 Colmenar Viejo sección 01012,2022,28045,Colmenar Viejo,32.5
2804501012 Colmenar Viejo sección 01012,2023,28045,Colmenar Viejo,36.666666666666664
2804501013 Colmenar Viejo sección 01013,2017,28045,Colmenar Viejo,7.5
2804501013 Colmenar Viejo sección 01013,2018,28045,Colmenar Viejo,13.7
2804501013 Colmenar Viejo sección 01013,2019,28045,Colmenar Viejo,5.0
2804501013 Colmenar Viejo sección 01013,2020,28045,Colmenar Viejo,13.428571428571429
2804501017 Colmenar Viejo sección 01017,2018,28045,Colmenar Viejo,22.142857142857142
2804501017 Colmenar Viejo sección 01017,2019,28045,Colmenar Viejo,20.0
2804501017 Colmenar Viejo sección 01017,2020,28045,Colmenar Viejo,16.666666666666668
2804501017 Colmenar Viejo sección 01017,2021,28045,Colmenar Viejo,24.6
2804501017 Colmenar Viejo sección 01017,2022,28045,Colmenar Viejo,13.666666666666666
2804501017 Colmenar Viejo sección 01017,2023,28045,Colmenar Viejo,22.0
2804501021 Colmenar Viejo sección 01021,2015,28045,Colmenar Viejo,36.0
2804501021 Colmenar Viejo sección 01021,2016,28045,Colmenar Viejo,23.666666666666668
2804501021 Colmenar Viejo sección 01021,2017,28045,Colmenar Viejo,4.0
2804501021 Colmenar Viejo sección 01021,2018,28045,Colmenar Viejo,12.6
2804501021 Colmenar Viejo sección 01021,2019,28045,Colmenar Viejo,19.2
2804501021 Colmenar Viejo sección 01021,2020,28045,Colmenar Viejo,1.25
2804501021 Colmenar Viejo sección 01021,2021,28045,Colmenar Viejo,19.25
2804501021 Colmenar Viejo sección 01021,2022,28045,Colmenar Viejo,19.2
2804501021 Colmenar Viejo sección 01021,2023,28045,Colmenar Viejo,34.857142857142854
2804501023 Colmenar Viejo sección 01023,2019,28045,Colmenar Viejo,23.333333333333332
2804501023 Colmenar Viejo sección 01023,2020,28045,Colmenar Viejo,13.125
2804501023 Colmenar Viejo sección 01023,2021,28045,Colmenar Viejo,27.5
2804501023 Colmenar Viejo sección 01023,2022,28045,Colmenar Viejo,22.9
2804501023 Colmenar Viejo sección 01023,2023,28045,Colmenar Viejo,38.75
2804501024 Colmenar Viejo sección 01024,2016,28045,Colmenar Viejo,20.0
2804501024 Colmenar Viejo sección 01024,2017,28045,Colmenar Viejo,4.0
2804501024 Colmenar Viejo sección 01024,2018,28045,Colmenar Viejo,30.666666666666668
2804501024 Colmenar Viejo sección 01024,2019,28045,Colmenar Viejo,25.333333333333332
2804501024 Colmenar Viejo sección 01024,2020,28045,Colmenar Viejo,27.4
2804501024 Colmenar Viejo sección 01024,2023,28045,Colmenar Viejo,20.5
2804501026 Colmenar Viejo sección 01026,2022,28045,Colmenar Viejo,6.0
2804501026 Colmenar Viejo sección 01026,2023,28045,Colmenar Viejo,18.5
2804701004 Collado Villalba sección 01004,2015,28047,Collado Villalba,14.833333333333334
2804701004 Collado Villalba sección 01004,2016,28047,Collado Villalba,23.142857142857142
2804701004 Collado Villalba sección 01004,2017,28047,Collado Villalba,13.5
2804701005 Collado Villalba sección 01005,2015,28047,Collado Villalba,6.5
2804701005 Collado Villalba sección 01005,2016,28047,Collado Villalba,21.0
2804701005 Collado Villalba sección 01005,2017,28047,Collado Villalba,13.0
2804701005 Collado Villalba sección 01005,2018,28047,Collado Villalba,27.333333333333332
2804701005 Collado Villalba sección 01005,2019,28047,Collado Villalba,31.75
2804701005 Collado Villalba sección 01005,2020,28047,Collado Villalba,17.4
2804701005 Collado Villalba sección 01005,2021,28047,Collado Villalba,13.666666666666666
2804701005 Collado Villalba sección 01005,2022,28047,Collado Villalba,11.0
2804701005 Collado Villalba sección 01005,2023,28047,Collado Villalba,16.88888888888889
2804701013 Collado Villalba sección 01013,2015,28047,Collado Villalba,21.555555555555557
2804701013 Collado Villalba sección 01013,2016,28047,Collado Villalba,35.0
2804701013 Collado Villalba sección 01013,2017,28047,Collado Villalba,14.0
2804701013 Collado Villalba sección 01013,2018,28047,Collado Villalba,15.6
2804701013 Collado Villalba sección 01013,2019,28047,Collado Villalba,24.5
2804701013 Collado Villalba sección 01013,2020,28047,Collado Villalba,16.333333333333332
2804701013 Collado Villalba sección 01013,2021,28047,Collado Villalba,24.857142857142858
2804701013 Collado Villalba sección 01013,2022,28047,Collado Villalba,25.5
2804701013 Collado Villalba sección 01013,2023,28047,Collado Villalba,18.0
2804701016 Collado Villalba sección 01016,2015,28047,Collado Villalba,14.2
2804701016 Collado Villalba sección 01016,2016,28047,Collado Villalba,26.571428571428573
2804701016 Collado Villalba sección 01016,2017,28047,Collado Villalba,11.4
2804701016 Collado Villalba sección 01016,2018,28047,Collado Villalba,17.571428571428573
2804701016 Collado Villalba sección 01016,2019,28047,Collado Villalba,11.666666666666666
2804701016 Collado Villalba sección 01016,2020,28047,Collado Villalba,18.666666666666668
2804701016 Collado Villalba sección 01016,2021,28047,Collado Villalba,19.0
2804701026 Collado Villalba sección 01026,2022,28047,Collado Villalba,15.11111111111111
2804701026 Collado Villalba sección 01026,2023,28047,Collado Villalba,11.333333333333334
2804701032 Collado Villalba sección 01032,2022,28047,Collado Villalba,9.333333333333334
2804701032 Collado Villalba sección 01032,2023,28047,Collado Villalba,10.666666666666666
2804904002 Coslada sección 04002,2015,28049,Coslada,23.333333333333332
2804904002 Coslada sección 04002,2016,28049,Coslada,16.666666666666668
2804904002 Coslada sección 04002,2017,28049,Coslada,12.5
2804904002 Coslada sección 04002,2018,28049,Coslada,15.5
2804904002 Coslada sección 04002,2019,28049,Coslada,9.0
2804904002 Coslada sección 04002,2020,28049,Coslada,14.0
2804904002 Coslada sección 04002,2021,28049,Coslada,27.333333333333332
2804904002 Coslada sección 04002,2022,28049,Coslada,11.666666666666666
2804904002 Coslada sección 04002,2023,28049,Coslada,13.5
2805101001 Chapinería sección 01001,2022,28051,Chapinería,12.846153846153847
2805101001 Chapinería sección 01001,2023,28051,Chapinería,20.4
2805301003 Daganzo de Arriba sección 01003,2015,28053,Daganzo de Arriba,28.25
2805301003 Daganzo de Arriba sección 01003,2016,28053,Daganzo de Arriba,14.0
2805301003 Daganzo de Arriba sección 01003,2017,28053,Daganzo de Arriba,6.666666666666667
2805301003 Daganzo de Arriba sección 01003,2018,28053,Daganzo de Arriba,17.8
2805301003 Daganzo de Arriba sección 01003,2019,28053,Daganzo de Arriba,13.666666666666666
2805301004 Daganzo de Arriba sección 01004,2015,28053,Daganzo de Arriba,16.142857142857142
2805301004 Daganzo de Arriba sección 01004,2016,28053,Daganzo de Arriba,7.0
